% Model:              hydro_005.mph
% Version:            COMSOL 5.4.0.225
% Date:               Apr 16 2025, 10:51
% Dimension:          3
% Nodes:              3184
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% x                       y                        z                        u2 (m/s) @ t=1           v2 (m/s) @ t=1           w2 (m/s) @ t=1           p2 (Pa) @ t=1
9.644831056192339E-7      1.986146340896548E-7     -1.7413950183836006E-7   -1.0991109358329256E-10  -2.2922384186320093E-11  -2.735684182751199E-9    0.1071150734688344
9.644004727409572E-7      2.6444191000751096E-7    0                        -1.1014565538687623E-10  -3.0212714455598765E-11  -2.7540970306606394E-9   0.10711419462012046
1.0614746957542391E-6     3.7310483279168213E-7    -1.805178389096129E-7    -8.23873367930051E-11    -2.845853693965915E-11   -2.740514211659367E-9    0.10711464603030448
1.1081849906248725E-6     3.517086153954631E-7     1.7372366622684626E-7    -7.81561382539564E-11    -2.483129682976826E-11   -2.7673182474076137E-9   0.1071152078884476
9.044449242164072E-7      3.8217022498460545E-7    -1.895397008396791E-7    -1.0444955141534931E-10  -4.366655608394063E-11   -2.7327926784757816E-9   0.10711369990969595
9.121123999130262E-7      3.637438998315443E-7     1.890538157780498E-7     -1.0377912061025539E-10  -4.213903401584219E-11   -2.776805383829487E-9    0.1071152483942557
1.0803816365543845E-6     6.087344665479114E-7     2.7481600081089653E-7    -5.983231680781197E-11   -3.398892472955802E-11   -2.7704101338949273E-9   0.10711515838968756
1.0955583491029657E-6     4.829494208240251E-7     1.1596120870661476E-8    -7.337653695894281E-11   -3.215767505393552E-11   -2.755564402405708E-9    0.10711511779426815
8.153247503629927E-7      5.54165512322756E-7      1.6776810303982752E-7    -9.251251280184486E-11   -6.359833117704398E-11   -2.7742909086529153E-9   0.1071143604475771
6.812220248398832E-7      6.812220248398832E-7     2.680878882158969E-7     -7.708435964902528E-11   -7.708435964902528E-11   -2.785336102785303E-9    0.10711444722361563
8.689227818508734E-7      4.949454462584148E-7     0                        -1.0025204778716772E-10  -5.7216280403881806E-11  -2.7543998522657824E-9   0.10711491928786461
9.814933771610805E-7      6.75188913021624E-7      -7.432559613638395E-8    -6.66236258946689E-11    -4.5629054608618045E-11  -2.7495494470730223E-9   0.10711504485896084
1.1584662858892541E-6     5.475950314937641E-7     -1.868961759808658E-7    -6.110581388405673E-11   -2.897839942116157E-11   -2.744761523256099E-9    0.10711503468499338
7.071067811865481E-7      7.071067811865481E-7     0                        -8.069469995249431E-11   -8.06946999524943E-11    -2.7556598014369078E-9   0.10711324328740467
8.131157592694721E-7      5.541342015939787E-7     -1.7826398585085906E-7   -9.354134369768314E-11   -6.450130602104945E-11   -2.7339862545371577E-9   0.1071146831974538
7.920028408738528E-7      4.877498138075819E-7     -3.6719425264894525E-7   -9.054838234465612E-11   -5.539770060371667E-11   -2.712506401163878E-9    0.10711505572220956
1.0902163463135667E-6     3.937331313469407E-7     -3.9698459370305454E-7   -6.75510043866092E-11    -2.437985363436436E-11   -2.7298382083373933E-9   0.10711509498578976
6.812220248398876E-7      6.812220248398876E-7     -2.680878882158755E-7    -7.7597638314612E-11     -7.7597638314612E-11     -2.724016740591799E-9    0.1071132307020861
6.138028581316356E-7      6.138028581316356E-7     -4.964773943435375E-7    -6.914826746625664E-11   -6.914826746625664E-11   -2.6984281501847318E-9   0.10711550494403985
9.044076021233753E-7      5.085393989352484E-7     -5.239720925139681E-7    -6.567461132533572E-11   -3.660493087731261E-11   -2.7166015828964555E-9   0.10711508419460664
7.943896651178843E-7      4.739488313460218E-7     -7.159815866295939E-7    -5.650036863112128E-11   -3.2950948421012777E-11  -2.7041078378428598E-9   0.10711546600891796
8.85433144179652E-7       2.3376474743123401E-7    -4.016991287600071E-7    -9.989787987365446E-11   -2.6868556626526293E-11  -2.7081719244649357E-9   0.10711406317486459
7.260020346589674E-7      3.876917483196568E-7     -5.679930932290365E-7    -8.296371181845052E-11   -4.263007802150748E-11   -2.690618887050407E-9    0.10711276805941668
1.0275729031921649E-6     2.898416365019753E-7     -6.032553734427436E-7    -6.319062998602422E-11   -1.7928901500731126E-11  -2.717590423976229E-9    0.1071150672348305
9.206436415990231E-7      3.1551975826979453E-7    -7.094510665399981E-7    -5.956619826865995E-11   -2.0170819791426795E-11  -2.7088910148161626E-9   0.10711493633155825
0                         0                        1.0000000000000008E-6    0                        0                        -2.8631084394422926E-9   0.10711827835066652
5.000000000000344E-7      5.000000000000344E-7     -7.071067811865003E-7    -5.619712198866035E-11   -5.619712198866035E-11   -2.6762302412137153E-9   0.10711547684446043
7.07106781186622E-7       0                        -7.07106781186474E-7     -7.919276565190201E-11   0                        -2.675817100493996E-9    0.10711484400452131
5.80973127268775E-7       2.3968247992352683E-7    -7.778319447086558E-7    -6.751506152916036E-11   -2.72635942726336E-11    -2.666577105529697E-9    0.10711109967911002
3.802242699545476E-7      1.5716330940155415E-7    -9.114434698408258E-7    -4.257707377071081E-11   -1.7015278034355933E-11  -2.651820105994633E-9    0.10711672911503994
2.7303160891670777E-7     0                        -1.2010937745583829E-6   -1.667677245699592E-11   0                        -2.6816192942698646E-9   0.10711471593459022
1.9260077353120413E-7     1.9260077353120413E-7    -1.2001720345168309E-6   -1.1814392500512212E-11  -1.1814392500512212E-11  -2.6810054472016925E-9   0.10711518077076822
0                         0                        -1.3192240227679767E-6   0                        0                        -2.6891459910501567E-9   0.10711473252356891
3.510625322462488E-7      3.510625322462488E-7     -8.680483265930425E-7    -4.089203321266324E-11   -4.089203321266324E-11   -2.654141122651426E-9    0.10711010517105268
1.8956676371148333E-7     1.8956676371148333E-7    -9.633934265158082E-7    -2.1556675420478806E-11  -2.1556675420478806E-11  -2.6448068580133605E-9   0.10710956703723913
4.964773943436438E-7      0                        -8.680483265930671E-7    -5.67168624831838E-11    0                        -2.6557889782198316E-9   0.10711040504516879
2.680878882161167E-7      0                        -9.633934265157633E-7    -3.077239851206012E-11   0                        -2.6453031165018397E-9   0.10711084985537564
0                         0                        -1.0000000000000008E-6   0                        0                        -2.639526068722905E-9    0.1071221581118092
4.051567990452871E-4      1.974021234417677E-4     -4.002737295730238E-4    2.8707573771166264E-10   5.040478403504783E-12    -1.7870574494319E-9      0.10711470262391105
3.7163872416014535E-4     1.3633067962633057E-4    3.59683210346663E-4      -2.582646383368341E-10   -2.2503255541601458E-12  -1.9906289331285693E-9   0.10711534212395817
3.137634184165209E-4      1.3365516316943808E-4    3.97448914834228E-4      -1.5871211856327806E-10  -3.879943695477365E-12   -2.0619252911459024E-9   0.10711535844635217
2.2600027041203282E-4     1.2170397952238743E-4    4.0724145700715144E-4    -5.258259117161334E-11   -1.3145890373303545E-12  -2.2603250389305725E-9   0.10711537098009272
3.590280598075398E-4      1.8816268503432562E-4    2.9489782966845597E-4    -2.267208675019222E-10   -2.7094891046277934E-11  -2.095268873808101E-9    0.10711529780874024
3.535765180215237E-4      2.1684594244348807E-4    -3.3561984549698E-4      2.1200778128918604E-10   3.9871199343609063E-11   -2.006842660263164E-9    0.1071147441930004
3.608804913819568E-4      1.3513638981906519E-4    -3.3072831574900254E-4   2.4570759637412046E-10   7.0814166921945485E-12   -2.066803549815651E-9    0.10711474078188535
3.103135980905743E-4      1.3670271080306687E-4    -3.807597967979189E-4    1.609705299054821E-10    8.315927100417727E-12    -2.0948637788723504E-9   0.10711471822488476
3.821993421118121E-4      2.1261552875750044E-4    -2.5823812158286047E-4   2.3773440508305947E-10   3.0039498133867273E-11   -2.0952096329412773E-9   0.1071147889604244
3.2520256358370625E-4     9.408134251716281E-5     3.1248960873254614E-4    -2.027411399199477E-10   -7.255543627436923E-12   -2.1975589966716557E-9   0.10711530830052497
2.7352475248170133E-4     1.1144815632542009E-4    3.5997968115068595E-4    -1.2510477951268043E-10  -9.906223829699475E-12   -2.2276500006035373E-9   0.10711533697303452
2.716293415993928E-4      1.5606873106612117E-4    3.1429508522486213E-4    -1.2986342501939334E-10  -3.1630885719671256E-11  -2.2569048015601766E-9   0.10711530250169914
3.16331541623809E-4       1.7436107187714415E-4    2.491005353564654E-4     -1.699581679766227E-10   -3.420518049569693E-11   -2.2587382472017794E-9   0.10711525854984125
3.7573217031929457E-4     1.4588630851896213E-4    2.5313357530980284E-4    -2.5070070519525294E-10  -9.9824272226494E-12     -2.1574500124023E-9      0.10711527321907742
3.9243628083104935E-4     1.0360993200359862E-4    2.113693209511497E-4     -2.6078478118171213E-10  -2.893754034812569E-13   -2.200822355240857E-9    0.10711524468425533
3.866485653141611E-4      1.4123513904469833E-4    -2.2545371540927237E-4   2.524435296827952E-10    6.297180094426417E-12    -2.179419684394356E-9    0.10711481045836181
3.9070219527266E-4        2.557300376178324E-4     1.505273775841055E-4     -1.6055954045798535E-10  -3.35781164450039E-11    -2.2103449355504194E-9   0.10711518482158586
3.610337416482251E-4      1.9265341268816713E-4    1.8390598548806867E-4    -1.807856167078869E-10   -2.5466589547042966E-11  -2.2596605078572304E-9   0.10711521270397399
3.2289476934667865E-4     1.0630776437875022E-4    -2.600667180209564E-4    1.9394532479989402E-10   1.2647973925305796E-11   -2.2735322534811E-9      0.10711479514854666
3.370494247042738E-4      1.5470804496325898E-4    -2.813500663815178E-4    2.0554140933110567E-10   2.167744943182198E-11    -2.1857242052035756E-9   0.10711477902162139
2.976140434130504E-4      1.305952413896225E-4     -3.158554112814709E-4    1.6237360022703793E-10   1.8820406529723693E-11   -2.226932212686998E-9    0.1071147573166986
3.132183580265907E-4      1.742797001074528E-4     -2.3197181701403298E-4   1.6174830876191155E-10   3.470339464952197E-11    -2.2884897371896687E-9   0.10711481980785822
4.0746871841253733E-4     2.4163563107261246E-4    -4.2683404967590574E-5   5.586796470950018E-11    6.799714090887758E-12    -2.278991886477528E-9    0.10711498583658761
3.722774208946092E-4      2.5931836188577414E-4    1.3147911910445359E-5    -1.3860981000832209E-11  -3.948641539394395E-12   -2.32936968878536E-9     0.10711504551037977
3.9562339303474733E-4     9.487435638672518E-5     -1.5369171413175793E-5   2.389200140898685E-11    8.477028527175774E-14    -2.361229600476043E-9    0.10711501545257328
4.168159552659841E-4      1.1894250847688762E-4    -6.25818914610815E-5     1.0391114300699302E-10   -1.8127425005649909E-12  -2.2982685673555497E-9   0.10711496165118106
3.9476297715956767E-4     1.6218616594513736E-4    -2.3631914987472407E-5   3.384984338850911E-11    9.654510910311873E-13    -2.342188094447525E-9    0.10711500647520066
3.827800359249804E-4      2.150128942684415E-4     -1.6189391874428573E-4   1.7744707370144503E-10   2.383217202189543E-11    -2.2361979696277766E-9   0.10711486837934726
4.008047225632872E-4      1.9149265412991617E-4    -8.035447421596081E-5    1.1003524861524218E-10   5.7606075118780646E-12   -2.2947913818429266E-9   0.10711494619164473
3.141390829539788E-4      1.1906323024192386E-4    -1.958470865499204E-4    1.5922316004367708E-10   1.681088892423751E-11    -2.3668041724946736E-9   0.10711484818607267
3.618497459549829E-4      1.489002092543332E-4     -1.7021059611845862E-4   1.8354469708031472E-10   1.3102936881326127E-11   -2.298799226477982E-9    0.10711486440750097
3.813875123477845E-4      1.4342412749499195E-4    -1.0342782030386205E-4   1.3591253167344513E-10   4.854803431849776E-12    -2.332402475148353E-9    0.10711492386332572
3.7429067177735883E-4     9.590175608375384E-5     -1.5461444768581157E-4   1.929258193403008E-10    2.887204835607791E-12    -2.3124207086559773E-9   0.10711487446051769
3.368251457915197E-4      1.1823531641951648E-4    2.2618345253546678E-4    -1.9718478047844432E-10  -1.331585687910962E-11   -2.2881229261198262E-9   0.10711524497134019
2.9129651123239195E-4     1.0822914030641752E-4    2.673111522533003E-4     -1.5861196858057383E-10  -1.7234077727545602E-11  -2.32166568172415E-9     0.10711527112250964
2.2559668632727916E-4     6.559227224419593E-5     2.639444872675726E-4     -9.986471748008449E-11   -1.275487861601086E-11   -2.4567281217897868E-9   0.10711526529883653
3.543715361067904E-4      1.3606711127351313E-4    1.73576118567039E-4      -1.814963040958502E-10   -1.2302004496982162E-11  -2.314490384375361E-9    0.10711520282173352
4.026334568107853E-4      1.6482834626424043E-4    1.1193746321047837E-4    -1.5726109807020815E-10  -3.4558369624453457E-12  -2.277074777164607E-9    0.10711515212616443
3.8445498026532025E-4     9.857207017100432E-5     1.0616528401028031E-4    -1.480380582111427E-10   -1.1761773038272546E-12  -2.3378995114367284E-9   0.10711514517404064
3.6784365963561926E-4     1.2646947678570918E-4    5.3777552294971716E-5    -6.964806338652634E-11   -2.8485321854222837E-12  -2.393250363679104E-9    0.10711508936348411
2.769776702382198E-4      1.5770025333546923E-4    -1.7105429552939275E-4   1.1023356096382953E-10   3.1272560943044586E-11   -2.4296770663180944E-9   0.10711487361771459
